file,class,method,variable,usage
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageBitmap/1[com.android.volley.toolbox.Bitmap],mErrorImageDrawable,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkImageView.java,com.android.volley.toolbox.NetworkImageView,setErrorImageBitmap/1[com.android.volley.toolbox.Bitmap],mErrorImageId,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,BasicNetwork/1[com.android.volley.toolbox.BaseHttpStack],DEFAULT_POOL_SIZE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,BasicNetwork/1[com.android.volley.toolbox.HttpStack],DEFAULT_POOL_SIZE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.HttpStack,com.android.volley.toolbox.ByteArrayPool]",mHttpStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.HttpStack,com.android.volley.toolbox.ByteArrayPool]",mBaseHttpStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.HttpStack,com.android.volley.toolbox.ByteArrayPool]",mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.BaseHttpStack,com.android.volley.toolbox.ByteArrayPool]",mHttpStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.BaseHttpStack,com.android.volley.toolbox.ByteArrayPool]",mBaseHttpStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,"BasicNetwork/2[com.android.volley.toolbox.BaseHttpStack,com.android.volley.toolbox.ByteArrayPool]",mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,performRequest/1[com.android.volley.Request<?>],mBaseHttpStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicNetwork.java,com.android.volley.toolbox.BasicNetwork,performRequest/1[com.android.volley.Request<?>],mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\StringRequest.java,com.android.volley.toolbox.StringRequest,deliverResponse/1[java.lang.String],mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\StringRequest.java,com.android.volley.toolbox.StringRequest,deliverResponse/1[java.lang.String],mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\StringRequest.java,com.android.volley.toolbox.StringRequest,cancel/0,mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\StringRequest.java,com.android.volley.toolbox.StringRequest,cancel/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\StringRequest.java,com.android.volley.toolbox.StringRequest,"StringRequest/4[int,java.lang.String,com.android.volley.Response.Listener<java.lang.String>,com.android.volley.Response.ErrorListener]",mListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HurlStack.java,com.android.volley.toolbox.HurlStack,"hasResponseBody/2[int,int]",HTTP_CONTINUE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HurlStack.java,com.android.volley.toolbox.HurlStack,"executeRequest/2[com.android.volley.Request<?>,java.util.Map<java.lang.String,java.lang.String>]",mUrlRewriter,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HurlStack.java,com.android.volley.toolbox.HurlStack,"HurlStack/2[com.android.volley.toolbox.HurlStack.UrlRewriter,javax.net.ssl.SSLSocketFactory]",mSslSocketFactory,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HurlStack.java,com.android.volley.toolbox.HurlStack,"HurlStack/2[com.android.volley.toolbox.HurlStack.UrlRewriter,javax.net.ssl.SSLSocketFactory]",mUrlRewriter,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HurlStack.java,com.android.volley.toolbox.HurlStack,"openConnection/2[java.net.URL,com.android.volley.Request<?>]",mSslSocketFactory,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\RequestTask.java,com.android.volley.RequestTask,compareTo/1[com.android.volley.RequestTask<?>],mRequest,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\RequestTask.java,com.android.volley.RequestTask,RequestTask/1[com.android.volley.Request<T>],mRequest,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicAsyncNetwork.java,com.android.volley.toolbox.BasicAsyncNetwork,"BasicAsyncNetwork/2[com.android.volley.toolbox.AsyncHttpStack,com.android.volley.toolbox.ByteArrayPool]",mAsyncStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicAsyncNetwork.java,com.android.volley.toolbox.BasicAsyncNetwork,"BasicAsyncNetwork/2[com.android.volley.toolbox.AsyncHttpStack,com.android.volley.toolbox.ByteArrayPool]",mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicAsyncNetwork.java,com.android.volley.toolbox.BasicAsyncNetwork,"performRequest/2[com.android.volley.Request<?>,com.android.volley.AsyncNetwork.OnRequestComplete]",mAsyncStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicAsyncNetwork.java,com.android.volley.toolbox.BasicAsyncNetwork,setBlockingExecutor/1[java.util.concurrent.ExecutorService],mAsyncStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\BasicAsyncNetwork.java,com.android.volley.toolbox.BasicAsyncNetwork,setNonBlockingExecutor/1[java.util.concurrent.ExecutorService],mAsyncStack,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AuthFailureError.java,com.android.volley.AuthFailureError,AuthFailureError/1[com.android.volley.Intent],mResolutionIntent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AuthFailureError.java,com.android.volley.AuthFailureError,getMessage/0,mResolutionIntent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AuthFailureError.java,com.android.volley.AuthFailureError,getResolutionIntent/0,mResolutionIntent,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Cache.java,com.android.volley.Cache$Entry,refreshNeeded/1[long],softTtl,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Cache.java,com.android.volley.Cache$Entry,isExpired/1[long],ttl,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkUtility.java,com.android.volley.toolbox.NetworkUtility$RetryInfo,"RetryInfo/2[java.lang.String,com.android.volley.VolleyError]",errorToRetry,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\NetworkUtility.java,com.android.volley.toolbox.NetworkUtility$RetryInfo,"RetryInfo/2[java.lang.String,com.android.volley.VolleyError]",logPrefix,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CachePutTask,run/0,response,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CachePutTask,"CachePutTask/2[com.android.volley.Request<T>,com.android.volley.Response<?>]",response,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CacheParseTask,run/0,entry,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CacheParseTask,run/0,startTimeMillis,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CacheParseTask,"CacheParseTask/3[com.android.volley.Request<T>,com.android.volley.Cache.Entry,long]",entry,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\AsyncRequestQueue.java,com.android.volley.AsyncRequestQueue$CacheParseTask,"CacheParseTask/3[com.android.volley.Request<T>,com.android.volley.Cache.Entry,long]",startTimeMillis,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,close/0,mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,"PoolingByteArrayOutputStream/2[com.android.volley.toolbox.ByteArrayPool,int]",DEFAULT_SIZE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,"PoolingByteArrayOutputStream/2[com.android.volley.toolbox.ByteArrayPool,int]",mPool,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,expand/1[int],mPool,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,PoolingByteArrayOutputStream/1[com.android.volley.toolbox.ByteArrayPool],DEFAULT_SIZE,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\PoolingByteArrayOutputStream.java,com.android.volley.toolbox.PoolingByteArrayOutputStream,finalize/0,mPool,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,"VolleyError/2[java.lang.String,java.lang.Throwable]",networkResponse,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,VolleyError/1[java.lang.String],networkResponse,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,VolleyError/1[com.android.volley.NetworkResponse],networkResponse,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,VolleyError/1[java.lang.Throwable],networkResponse,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,getNetworkTimeMs/0,networkTimeMs,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,setNetworkTimeMs/1[long],networkTimeMs,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\VolleyError.java,com.android.volley.VolleyError,VolleyError/0,networkResponse,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,"Request/3[int,java.lang.String,com.android.volley.Response.ErrorListener]",mUrl,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,"Request/3[int,java.lang.String,com.android.volley.Response.ErrorListener]",mErrorListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,"Request/3[int,java.lang.String,com.android.volley.Response.ErrorListener]",mDefaultTrafficStatsTag,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,"Request/3[int,java.lang.String,com.android.volley.Response.ErrorListener]",mMethod,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getMethod/0,mMethod,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setTag/1[java.lang.Object],mTag,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,markDelivered/0,mResponseDelivered,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,markDelivered/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getRetryPolicy/0,mRetryPolicy,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,hasHadResponseDelivered/0,mResponseDelivered,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,hasHadResponseDelivered/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setNetworkRequestCompleteListener/1[com.android.volley.Request.NetworkRequestCompleteListener],mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setNetworkRequestCompleteListener/1[com.android.volley.Request.NetworkRequestCompleteListener],mRequestCompleteListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,compareTo/1[com.android.volley.Request<T>],mSequence,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,shouldRetryServerErrors/0,mShouldRetryServerErrors,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,deliverError/1[com.android.volley.VolleyError],mErrorListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,deliverError/1[com.android.volley.VolleyError],mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,isCanceled/0,mCanceled,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,isCanceled/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getErrorListener/0,mErrorListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getErrorListener/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getCacheEntry/0,mCacheEntry,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getParamsEncoding/0,DEFAULT_PARAMS_ENCODING,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setRequestQueue/1[com.android.volley.RequestQueue],mRequestQueue,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,shouldCache/0,mShouldCache,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,finish/1[java.lang.String],mRequestQueue,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,finish/1[java.lang.String],mEventLog,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,cancel/0,mCanceled,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,cancel/0,mErrorListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,cancel/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,notifyListenerResponseNotUsable/0,mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,notifyListenerResponseNotUsable/0,mRequestCompleteListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setShouldRetryServerErrors/1[boolean],mShouldRetryServerErrors,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,notifyListenerResponseReceived/1[com.android.volley.Response<?>],mLock,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,notifyListenerResponseReceived/1[com.android.volley.Response<?>],mRequestCompleteListener,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,shouldRetryConnectionErrors/0,mShouldRetryConnectionErrors,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,addMarker/1[java.lang.String],mEventLog,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setRetryPolicy/1[com.android.volley.RetryPolicy],mRetryPolicy,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setSequence/1[int],mSequence,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getSequence/0,mSequence,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getTag/0,mTag,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,sendEvent/1[int],mRequestQueue,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getUrl/0,mUrl,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setShouldCache/1[boolean],mShouldCache,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,getTrafficStatsTag/0,mDefaultTrafficStatsTag,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setShouldRetryConnectionErrors/1[boolean],mShouldRetryConnectionErrors,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,setCacheEntry/1[com.android.volley.Cache.Entry],mCacheEntry,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\Request.java,com.android.volley.Request,toString/0,mSequence,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\ExecutorDelivery.java,com.android.volley.ExecutorDelivery,"postError/2[com.android.volley.Request<?>,com.android.volley.VolleyError]",mResponsePoster,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\ExecutorDelivery.java,com.android.volley.ExecutorDelivery,ExecutorDelivery/1[java.util.concurrent.Executor],mResponsePoster,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\ExecutorDelivery.java,com.android.volley.ExecutorDelivery,ExecutorDelivery/1[com.android.volley.Handler],mResponsePoster,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\ExecutorDelivery.java,com.android.volley.ExecutorDelivery,"postResponse/3[com.android.volley.Request<?>,com.android.volley.Response<?>,java.lang.Runnable]",mResponsePoster,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpClientStack.java,com.android.volley.toolbox.HttpClientStack,"performRequest/2[com.android.volley.Request<?>,java.util.Map<java.lang.String,java.lang.String>]",mClient,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpClientStack.java,com.android.volley.toolbox.HttpClientStack,HttpClientStack/1[com.android.volley.toolbox.HttpClient],mClient,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\HttpClientStack.java,com.android.volley.toolbox.HttpClientStack,"createHttpRequest/2[com.android.volley.Request<?>,java.util.Map<java.lang.String,java.lang.String>]",HEADER_CONTENT_TYPE,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\Volley.java,com.android.volley.toolbox.Volley$Anonymous1,get/0,cacheDir,3
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,cancel/1[boolean],mRequest,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,setRequest/1[com.android.volley.Request<?>],mRequest,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,isDone/0,mResultReceived,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,isDone/0,mException,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,onResponse/1[T],mResult,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,onResponse/1[T],mResultReceived,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,doGet/1[java.lang.Long],mResult,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,doGet/1[java.lang.Long],mResultReceived,2
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,doGet/1[java.lang.Long],mException,4
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,onErrorResponse/1[com.android.volley.VolleyError],mException,1
C:\Users\WanessaDiasCosta\Desktop\lab-experimentacao\Laboratório 02\volley\core\src\main\java\com\android\volley\toolbox\RequestFuture.java,com.android.volley.toolbox.RequestFuture,isCancelled/0,mRequest,2
